Rank,Pokemon,USG%,Raw,Raw%,Real,Real%
521,Braixen,0.00098,43,0.002,32,0.002
522,Sliggoo-Hisui,0.00096,92,0.005,73,0.005
523,Gabite,0.00095,82,0.004,65,0.004
524,Dratini,0.00092,43,0.002,26,0.002
525,Floette,0.00091,31,0.002,25,0.002
526,Wiglett,0.00090,45,0.002,32,0.002
527,Fletchling,0.00090,85,0.005,77,0.005
528,Foongus,0.00088,34,0.002,29,0.002
529,Tandemaus,0.00087,54,0.003,46,0.003
530,Espurr,0.00086,49,0.003,43,0.003
531,Zorua,0.00086,67,0.004,29,0.002
532,Phanpy,0.00086,52,0.003,47,0.003
533,Bonsly,0.00084,67,0.004,54,0.004
534,Vulpix,0.00084,50,0.003,37,0.002
535,Feebas,0.00083,35,0.002,23,0.002
536,Ivysaur,0.00082,61,0.003,46,0.003
537,Growlithe,0.00082,23,0.001,18,0.001
538,Solosis,0.00081,49,0.003,32,0.002
539,Sentret,0.00080,79,0.004,58,0.004
540,Wooper-Paldea,0.00079,57,0.003,47,0.003
541,Chespin,0.00078,23,0.001,19,0.001
542,Kirlia,0.00077,47,0.002,29,0.002
543,Frogadier,0.00077,24,0.001,20,0.001
544,Lechonk,0.00077,37,0.002,31,0.002
545,Snom,0.00076,54,0.003,41,0.003
546,Cubchoo,0.00076,32,0.002,30,0.002
547,Dewott,0.00076,86,0.005,60,0.004
548,Sandshrew-Alola,0.00076,63,0.003,47,0.003
549,Metang,0.00075,59,0.003,50,0.003
550,Cleffa,0.00075,39,0.002,33,0.002
551,Calyrex,0.00075,62,0.003,45,0.003
552,Cutiefly,0.00075,69,0.004,65,0.004
553,Torchic,0.00074,40,0.002,28,0.002
554,Croagunk,0.00073,70,0.004,48,0.003
555,Rowlet,0.00073,76,0.004,62,0.004
556,Krokorok,0.00071,57,0.003,49,0.003
557,Rhyhorn,0.00070,38,0.002,31,0.002
558,Charmeleon,0.00069,24,0.001,12,0.001
559,Seel,0.00068,19,0.001,17,0.001
560,Scraggy,0.00067,71,0.004,53,0.004
561,Pupitar,0.00066,38,0.002,30,0.002
562,Kubfu,0.00066,48,0.003,39,0.003
563,Mienfoo,0.00066,59,0.003,48,0.003
564,Mareanie,0.00065,40,0.002,35,0.002
565,Spinarak,0.00064,66,0.004,64,0.004
566,Shieldon,0.00063,74,0.004,62,0.004
567,Tinkatuff,0.00063,32,0.002,28,0.002
568,Piplup,0.00062,28,0.001,23,0.002
569,Prinplup,0.00062,41,0.002,32,0.002
570,Poliwag,0.00062,54,0.003,41,0.003
571,Shellder,0.00062,109,0.006,89,0.006
572,Quaxwell,0.00060,21,0.001,17,0.001
573,Grimer,0.00060,35,0.002,25,0.002
574,Quilladin,0.00060,26,0.001,24,0.002
575,Shroomish,0.00060,50,0.003,42,0.003
576,Chikorita,0.00059,55,0.003,46,0.003
577,Snorunt,0.00058,32,0.002,26,0.002
578,Carkol,0.00058,75,0.004,59,0.004
579,Sinistea,0.00057,55,0.003,46,0.003
580,Litleo,0.00057,23,0.001,18,0.001
581,Mudbray,0.00056,130,0.007,123,0.008
582,Morgrem,0.00056,58,0.003,41,0.003
583,Horsea,0.00056,49,0.003,45,0.003
584,Duosion,0.00056,24,0.001,21,0.001
585,Magnemite,0.00055,48,0.003,42,0.003
586,Drowzee,0.00054,43,0.002,35,0.002
587,Wattrel,0.00054,29,0.002,22,0.001
588,Clauncher,0.00054,16,0.001,16,0.001
589,Tepig,0.00054,23,0.001,13,0.001
590,Deino,0.00053,25,0.001,21,0.001
591,Marill,0.00053,52,0.003,46,0.003
592,Timburr,0.00052,47,0.002,37,0.002
593,Corvisquire,0.00052,28,0.001,17,0.001
594,Grovyle,0.00051,70,0.004,52,0.003
595,Minccino,0.00051,45,0.002,36,0.002
596,Fletchinder,0.00050,41,0.002,36,0.002
597,Elekid,0.00050,37,0.002,33,0.002
598,Salandit,0.00050,39,0.002,36,0.002
599,Shellos,0.00049,30,0.002,22,0.001
600,Phantump,0.00049,40,0.002,35,0.002
601,Deerling,0.00049,21,0.001,12,0.001
602,Scorbunny,0.00049,41,0.002,33,0.002
603,Dewpider,0.00048,40,0.002,36,0.002
604,Hakamo-o,0.00048,32,0.002,27,0.002
605,Varoom,0.00048,17,0.001,16,0.001
606,Tinkatink,0.00047,30,0.002,26,0.002
607,Gastly,0.00047,77,0.004,57,0.004
608,Makuhita,0.00047,25,0.001,21,0.001
609,Bellsprout,0.00047,21,0.001,16,0.001
610,Seedot,0.00047,49,0.003,35,0.002
611,Seadra,0.00046,44,0.002,34,0.002
612,Azurill,0.00046,58,0.003,43,0.003
613,Meowth-Alola,0.00046,18,0.001,13,0.001
614,Magby,0.00046,18,0.001,14,0.001
615,Bayleef,0.00046,63,0.003,43,0.003
616,Eelektrik,0.00046,30,0.002,23,0.002
617,Rolycoly,0.00046,13,0.001,12,0.001
618,Arrokuda,0.00045,15,0.001,11,0.001
619,Bronzor,0.00045,20,0.001,15,0.001
620,Gothorita,0.00045,13,0.001,10,0.001
621,Rufflet,0.00045,58,0.003,42,0.003
622,Marshtomp,0.00045,34,0.002,27,0.002
623,Spoink,0.00044,55,0.003,50,0.003
624,Applin,0.00044,16,0.001,14,0.001
625,Croconaw,0.00044,111,0.006,81,0.005
626,Hatenna,0.00044,22,0.001,19,0.001
627,Slowpoke-Galar,0.00043,19,0.001,15,0.001
628,Zweilous,0.00043,70,0.004,46,0.003
629,Tarountula,0.00043,26,0.001,22,0.001
630,Inkay,0.00042,27,0.001,23,0.002
631,Impidimp,0.00042,49,0.003,43,0.003
632,Grookey,0.00042,67,0.004,57,0.004
633,Monferno,0.00042,18,0.001,15,0.001
634,Sandile,0.00040,55,0.003,52,0.003
635,Meowth-Galar,0.00040,95,0.005,86,0.006
636,Tentacool,0.00039,17,0.001,13,0.001
637,Geodude-Alola,0.00039,29,0.002,26,0.002
638,Cacnea,0.00038,39,0.002,29,0.002
639,Popplio,0.00038,22,0.001,19,0.001
640,Poltchageist,0.00036,47,0.002,33,0.002
641,Staravia,0.00036,19,0.001,13,0.001
642,Steenee,0.00035,15,0.001,11,0.001
643,Bounsweet,0.00035,18,0.001,14,0.001
644,Dreepy,0.00034,19,0.001,14,0.001
645,Meditite,0.00034,27,0.001,23,0.002
646,Scatterbug,0.00034,17,0.001,13,0.001
647,Yungoos,0.00034,21,0.001,14,0.001
648,Goomy,0.00034,18,0.001,14,0.001
649,Shinx,0.00034,27,0.001,19,0.001
650,Swablu,0.00033,11,0.001,8,0.001
651,Finneon,0.00033,11,0.001,7,0.000
652,Luxio,0.00033,15,0.001,9,0.001
653,Joltik,0.00032,15,0.001,11,0.001
654,Drizzile,0.00032,12,0.001,6,0.000
655,Mareep,0.00031,11,0.001,7,0.000
656,Gothita,0.00031,16,0.001,8,0.001
657,Dartrix,0.00031,25,0.001,19,0.001
658,Ekans,0.00030,53,0.003,47,0.003
659,Venonat,0.00030,46,0.002,41,0.003
660,Happiny,0.00029,17,0.001,14,0.001
661,Grimer-Alola,0.00029,16,0.001,12,0.001
662,Snubbull,0.00029,26,0.001,26,0.002
663,Skiploom,0.00029,14,0.001,12,0.001
664,Igglybuff,0.00029,17,0.001,12,0.001
665,Oddish,0.00029,27,0.001,22,0.001
666,Petilil,0.00028,9,0.000,6,0.000
667,Lampent,0.00028,40,0.002,25,0.002
668,Toedscool,0.00028,31,0.002,24,0.002
669,Slakoth,0.00028,11,0.001,7,0.000
670,Gimmighoul-Roaming,0.00028,10,0.001,8,0.001
671,Barboach,0.00028,21,0.001,18,0.001
672,Sewaddle,0.00028,23,0.001,21,0.001
673,Sobble,0.00028,13,0.001,10,0.001
674,Spewpa,0.00027,15,0.001,9,0.001
675,Jangmo-o,0.00027,9,0.000,8,0.001
676,Froakie,0.00027,35,0.002,29,0.002
677,Cosmoem,0.00027,33,0.002,26,0.002
678,Rockruff-Dusk,0.00026,12,0.001,12,0.001
679,Flabebe,0.00026,9,0.000,8,0.001
680,Wingull,0.00026,18,0.001,17,0.001
681,Crabrawler,0.00026,18,0.001,12,0.001
682,Chimchar,0.00025,20,0.001,19,0.001
683,Fennekin,0.00025,14,0.001,13,0.001
684,Flaaffy,0.00024,28,0.001,24,0.002
685,Flittle,0.00024,43,0.002,40,0.003
686,Dolliv,0.00024,12,0.001,9,0.001
687,Turtwig,0.00023,25,0.001,24,0.002
688,Voltorb-Hisui,0.00023,59,0.003,48,0.003
689,Chinchou,0.00023,16,0.001,9,0.001
690,Rockruff,0.00023,14,0.001,11,0.001
691,Quilava,0.00023,32,0.002,24,0.002
692,Hoothoot,0.00023,13,0.001,11,0.001
693,Gulpin,0.00022,16,0.001,15,0.001
694,Rellor,0.00022,8,0.000,7,0.000
695,Quaxly,0.00022,17,0.001,15,0.001
696,Capsakid,0.00022,16,0.001,12,0.001
697,Yanma,0.00022,33,0.002,23,0.002
698,Noibat,0.00021,11,0.001,10,0.001
699,Greavard,0.00021,17,0.001,16,0.001
700,Grubbin,0.00021,32,0.002,29,0.002
701,Vullaby,0.00021,19,0.001,16,0.001
702,Golett,0.00020,8,0.000,7,0.000
703,Sprigatito,0.00020,11,0.001,9,0.001
704,Skrelp,0.00020,15,0.001,14,0.001
705,Mankey,0.00020,37,0.002,32,0.002
706,Beldum,0.00020,8,0.000,5,0.000
707,Fuecoco,0.00020,16,0.001,11,0.001
708,Kricketot,0.00020,18,0.001,12,0.001
709,Litten,0.00020,17,0.001,15,0.001
710,Skiddo,0.00019,14,0.001,10,0.001
711,Lotad,0.00019,8,0.000,6,0.000
712,Charcadet,0.00019,19,0.001,17,0.001
713,Cufant,0.00019,10,0.001,8,0.001
714,Drilbur,0.00019,29,0.002,22,0.001
715,Frigibax,0.00018,8,0.000,7,0.000
716,Pawmo,0.00017,20,0.001,13,0.001
717,Bagon,0.00016,10,0.001,10,0.001
718,Combee,0.00016,16,0.001,8,0.001
719,Stunky,0.00016,10,0.001,8,0.001
720,Gimmighoul,0.00016,9,0.000,9,0.001
721,Ducklett,0.00016,18,0.001,15,0.001
722,Tadbulb,0.00015,9,0.000,7,0.000
723,Cetoddle,0.00015,7,0.000,6,0.000
724,Finizen,0.00015,21,0.001,14,0.001
725,Sandygast,0.00015,11,0.001,11,0.001
726,Duskull,0.00015,19,0.001,18,0.001
727,Tyrogue,0.00014,18,0.001,11,0.001
728,Graveler-Alola,0.00014,24,0.001,18,0.001
729,Skwovet,0.00014,23,0.001,20,0.001
730,Nacli,0.00014,20,0.001,19,0.001
731,Fidough,0.00013,10,0.001,8,0.001
732,Slugma,0.00013,7,0.000,7,0.000
733,Snover,0.00013,8,0.000,6,0.000
734,Diglett-Alola,0.00012,9,0.000,8,0.001
735,Teddiursa,0.00012,15,0.001,9,0.001
736,Brionne,0.00012,8,0.000,8,0.001
737,Blitzle,0.00012,5,0.000,5,0.000
738,Smoliv,0.00012,21,0.001,19,0.001
739,Bergmite,0.00011,12,0.001,5,0.000
740,Vulpix-Alola,0.00011,11,0.001,9,0.001
741,Shuppet,0.00011,23,0.001,17,0.001
742,Pawmi,0.00010,10,0.001,7,0.000
743,Nymble,0.00010,9,0.000,6,0.000
744,Rookidee,0.00009,6,0.000,4,0.000
745,Trumbeak,0.00009,18,0.001,13,0.001
746,Milcery,0.00009,4,0.000,1,0.000
747,Nuzleaf,0.00009,9,0.000,8,0.001
748,Maschiff,0.00008,12,0.001,11,0.001
749,Pikipek,0.00008,10,0.001,8,0.001
750,Cosmog,0.00007,13,0.001,8,0.001
751,Chewtle,0.00007,3,0.000,2,0.000
752,Growlithe-Hisui,0.00007,8,0.000,8,0.001
753,Bramblin,0.00007,13,0.001,10,0.001
754,Fomantis,0.00007,8,0.000,5,0.000
755,Tynamo,0.00006,16,0.001,12,0.001
756,Poochyena,0.00006,4,0.000,4,0.000
757,Silicobra,0.00005,10,0.001,7,0.000
758,Lombre,0.00005,5,0.000,5,0.000
759,Hoppip,0.00004,10,0.001,10,0.001
760,Larvesta,0.00004,9,0.000,7,0.000
761,Vibrava,0.00003,6,0.000,5,0.000
762,Houndour,0.00003,11,0.001,5,0.000
763,Toxel,0.00002,5,0.000,5,0.000
764,Chingling,0.00001,5,0.000,5,0.000
