Rank,Pokemon,USG%,Raw,Raw%,Real,Real%
519,Vulpix,0.00089,150,0.007,142,0.008
520,Scraggy,0.00088,36,0.002,27,0.002
521,Sentret,0.00086,82,0.004,60,0.004
522,Quaxwell,0.00085,44,0.002,30,0.002
523,Dewott,0.00085,166,0.008,132,0.008
524,Meowth,0.00083,191,0.009,104,0.006
525,Diglett,0.00081,90,0.004,70,0.004
526,Arctibax,0.00081,125,0.006,103,0.006
527,Voltorb,0.00080,68,0.003,57,0.003
528,Dartrix,0.00078,27,0.001,19,0.001
529,Sunkern,0.00078,98,0.005,82,0.005
530,Hakamo-o,0.00078,86,0.004,60,0.004
531,Mudbray,0.00073,22,0.001,14,0.001
532,Zweilous,0.00073,50,0.002,34,0.002
533,Geodude-Alola,0.00073,50,0.002,42,0.003
534,Floette,0.00071,55,0.003,38,0.002
535,Drakloak,0.00071,49,0.002,36,0.002
536,Shelgon,0.00070,126,0.006,71,0.004
537,Dewpider,0.00066,36,0.002,33,0.002
538,Lechonk,0.00066,71,0.003,60,0.004
539,Frogadier,0.00064,112,0.005,106,0.006
540,Trapinch,0.00062,66,0.003,43,0.003
541,Applin,0.00062,25,0.001,18,0.001
542,Grovyle,0.00060,51,0.002,36,0.002
543,Morgrem,0.00057,71,0.003,65,0.004
544,Skwovet,0.00057,11,0.001,7,0.000
545,Doduo,0.00057,82,0.004,60,0.004
546,Cacnea,0.00056,74,0.004,59,0.004
547,Monferno,0.00054,33,0.002,31,0.002
548,Charmeleon,0.00054,43,0.002,32,0.002
549,Combusken,0.00053,75,0.004,51,0.003
550,Kirlia,0.00053,27,0.001,22,0.001
551,Metang,0.00052,31,0.001,22,0.001
552,Snivy,0.00051,58,0.003,46,0.003
553,Fuecoco,0.00050,35,0.002,32,0.002
554,Pawniard,0.00050,67,0.003,65,0.004
555,Tinkatuff,0.00050,19,0.001,17,0.001
556,Wattrel,0.00049,15,0.001,11,0.001
557,Voltorb-Hisui,0.00049,23,0.001,16,0.001
558,Wooper-Paldea,0.00048,84,0.004,57,0.003
559,Bronzor,0.00048,114,0.005,79,0.005
560,Mienfoo,0.00046,31,0.001,24,0.001
561,Cranidos,0.00046,26,0.001,19,0.001
562,Sandygast,0.00046,14,0.001,11,0.001
563,Graveler-Alola,0.00045,43,0.002,34,0.002
564,Yanma,0.00045,43,0.002,32,0.002
565,Cyndaquil,0.00044,94,0.004,69,0.004
566,Pupitar,0.00043,37,0.002,32,0.002
567,Spoink,0.00042,14,0.001,10,0.001
568,Lombre,0.00041,26,0.001,18,0.001
569,Elekid,0.00040,24,0.001,17,0.001
570,Igglybuff,0.00040,38,0.002,29,0.002
571,Floragato,0.00039,40,0.002,30,0.002
572,Gible,0.00039,29,0.001,22,0.001
573,Azurill,0.00038,102,0.005,77,0.005
574,Drilbur,0.00038,6,0.000,6,0.000
575,Inkay,0.00038,45,0.002,42,0.003
576,Wiglett,0.00038,59,0.003,43,0.003
577,Sinistea,0.00037,7,0.000,5,0.000
578,Shieldon,0.00037,44,0.002,30,0.002
579,Quilava,0.00037,289,0.014,216,0.013
580,Litten,0.00037,21,0.001,13,0.001
581,Torracat,0.00036,53,0.003,32,0.002
582,Impidimp,0.00036,31,0.001,22,0.001
583,Porygon,0.00035,64,0.003,54,0.003
584,Grookey,0.00035,22,0.001,19,0.001
585,Mareanie,0.00035,53,0.003,49,0.003
586,Quilladin,0.00035,34,0.002,23,0.001
587,Torchic,0.00035,62,0.003,43,0.003
588,Krokorok,0.00034,22,0.001,17,0.001
589,Rhyhorn,0.00033,26,0.001,25,0.001
590,Sprigatito,0.00033,31,0.001,27,0.002
591,Cutiefly,0.00033,80,0.004,79,0.005
592,Venonat,0.00033,52,0.002,42,0.003
593,Goomy,0.00033,13,0.001,11,0.001
594,Phantump,0.00032,24,0.001,15,0.001
595,Tarountula,0.00032,37,0.002,32,0.002
596,Mankey,0.00031,28,0.001,21,0.001
597,Braixen,0.00031,31,0.001,26,0.002
598,Skiploom,0.00031,39,0.002,29,0.002
599,Vulpix-Alola,0.00031,47,0.002,42,0.003
600,Spinarak,0.00031,100,0.005,74,0.004
601,Stantler,0.00030,96,0.005,81,0.005
602,Duosion,0.00030,133,0.006,96,0.006
603,Cosmoem,0.00029,35,0.002,23,0.001
604,Wingull,0.00029,46,0.002,33,0.002
605,Diglett-Alola,0.00029,14,0.001,12,0.001
606,Phanpy,0.00028,7,0.000,6,0.000
607,Cleffa,0.00028,19,0.001,16,0.001
608,Crabrawler,0.00027,11,0.001,10,0.001
609,Quaxly,0.00027,20,0.001,12,0.001
610,Slowpoke,0.00027,30,0.001,26,0.002
611,Turtwig,0.00026,12,0.001,12,0.001
612,Corvisquire,0.00026,15,0.001,8,0.000
613,Zorua,0.00025,49,0.002,16,0.001
614,Happiny,0.00024,44,0.002,32,0.002
615,Croagunk,0.00024,31,0.001,29,0.002
616,Fidough,0.00024,9,0.000,7,0.000
617,Charcadet,0.00024,26,0.001,20,0.001
618,Snover,0.00024,21,0.001,18,0.001
619,Popplio,0.00023,11,0.001,6,0.000
620,Drowzee,0.00023,13,0.001,10,0.001
621,Bagon,0.00023,54,0.003,34,0.002
622,Flaaffy,0.00023,12,0.001,10,0.001
623,Bramblin,0.00023,12,0.001,12,0.001
624,Mudkip,0.00023,23,0.001,13,0.001
625,Larvesta,0.00022,16,0.001,14,0.001
626,Toedscool,0.00021,16,0.001,11,0.001
627,Cosmog,0.00021,7,0.000,3,0.000
628,Croconaw,0.00020,43,0.002,30,0.002
629,Lotad,0.00020,25,0.001,25,0.001
630,Aipom,0.00020,42,0.002,37,0.002
631,Oddish,0.00020,17,0.001,16,0.001
632,Salandit,0.00019,5,0.000,5,0.000
633,Horsea,0.00019,19,0.001,16,0.001
634,Luxio,0.00019,20,0.001,13,0.001
635,Chespin,0.00019,11,0.001,6,0.000
636,Sobble,0.00019,9,0.000,7,0.000
637,Rolycoly,0.00019,11,0.001,10,0.001
638,Shuppet,0.00019,9,0.000,8,0.000
639,Tentacool,0.00018,39,0.002,39,0.002
640,Litwick,0.00018,15,0.001,14,0.001
641,Bergmite,0.00018,10,0.000,9,0.001
642,Tinkatink,0.00018,13,0.001,12,0.001
643,Sandile,0.00017,18,0.001,16,0.001
644,Cubchoo,0.00017,15,0.001,11,0.001
645,Minccino,0.00017,100,0.005,91,0.005
646,Feebas,0.00017,15,0.001,12,0.001
647,Nacli,0.00017,7,0.000,7,0.000
648,Nuzleaf,0.00017,9,0.000,7,0.000
649,Froakie,0.00017,13,0.001,12,0.001
650,Tynamo,0.00016,16,0.001,16,0.001
651,Gimmighoul,0.00016,9,0.000,7,0.000
652,Smoliv,0.00016,24,0.001,22,0.001
653,Ducklett,0.00016,11,0.001,10,0.001
654,Cufant,0.00016,23,0.001,22,0.001
655,Bellsprout,0.00015,9,0.000,7,0.000
656,Espurr,0.00015,8,0.000,5,0.000
657,Noibat,0.00015,8,0.000,6,0.000
658,Finizen,0.00015,15,0.001,15,0.001
659,Steenee,0.00014,7,0.000,6,0.000
660,Stunky,0.00014,4,0.000,3,0.000
661,Kubfu,0.00014,9,0.000,9,0.001
662,Poochyena,0.00013,24,0.001,10,0.001
663,Fletchling,0.00013,27,0.001,23,0.001
664,Ekans,0.00013,13,0.001,13,0.001
665,Growlithe,0.00013,13,0.001,12,0.001
666,Joltik,0.00013,6,0.000,6,0.000
667,Magby,0.00013,8,0.000,5,0.000
668,Brionne,0.00012,17,0.001,13,0.001
669,Vullaby,0.00012,17,0.001,16,0.001
670,Poltchageist,0.00012,7,0.000,6,0.000
671,Trumbeak,0.00012,21,0.001,14,0.001
672,Yungoos,0.00011,39,0.002,21,0.001
673,Meowth-Alola,0.00011,7,0.000,5,0.000
674,Rockruff-Dusk,0.00011,7,0.000,5,0.000
675,Meowth-Galar,0.00011,15,0.001,14,0.001
676,Marshtomp,0.00011,17,0.001,14,0.001
677,Staravia,0.00011,25,0.001,11,0.001
678,Teddiursa,0.00011,8,0.000,7,0.000
679,Deino,0.00010,3,0.000,3,0.000
680,Chinchou,0.00010,3,0.000,2,0.000
681,Chingling,0.00010,10,0.000,9,0.001
682,Shroomish,0.00010,30,0.001,27,0.002
683,Shellos,0.00010,10,0.000,9,0.001
684,Rookidee,0.00009,3,0.000,3,0.000
685,Lampent,0.00009,5,0.000,3,0.000
686,Axew,0.00009,6,0.000,5,0.000
687,Chikorita,0.00009,6,0.000,1,0.000
688,Hoothoot,0.00008,20,0.001,18,0.001
689,Gimmighoul-Roaming,0.00008,28,0.001,20,0.001
690,Hatenna,0.00008,18,0.001,18,0.001
691,Grimer,0.00008,55,0.003,31,0.002
692,Dratini,0.00008,13,0.001,10,0.001
693,Swablu,0.00008,4,0.000,3,0.000
694,Nymble,0.00008,4,0.000,2,0.000
695,Slugma,0.00008,12,0.001,9,0.001
696,Marill,0.00007,15,0.001,11,0.001
697,Bounsweet,0.00007,4,0.000,1,0.000
698,Tadbulb,0.00007,4,0.000,3,0.000
699,Jangmo-o,0.00007,3,0.000,2,0.000
700,Toxel,0.00007,12,0.001,8,0.000
701,Sewaddle,0.00007,6,0.000,6,0.000
702,Grubbin,0.00007,2,0.000,2,0.000
703,Slowpoke-Galar,0.00007,8,0.000,6,0.000
704,Prinplup,0.00006,15,0.001,13,0.001
705,Kricketot,0.00006,3,0.000,3,0.000
706,Chewtle,0.00006,5,0.000,3,0.000
707,Poliwag,0.00006,5,0.000,2,0.000
708,Capsakid,0.00006,3,0.000,3,0.000
709,Shinx,0.00006,5,0.000,3,0.000
710,Gulpin,0.00006,3,0.000,1,0.000
711,Spewpa,0.00005,8,0.000,6,0.000
712,Shellder,0.00005,20,0.001,19,0.001
713,Maschiff,0.00005,4,0.000,3,0.000
714,Drizzile,0.00005,1,0.000,1,0.000
715,Rufflet,0.00005,14,0.001,11,0.001
716,Vibrava,0.00005,3,0.000,2,0.000
717,Milcery,0.00005,3,0.000,3,0.000
718,Scorbunny,0.00005,10,0.000,5,0.000
719,Larvitar,0.00005,5,0.000,3,0.000
720,Hoppip,0.00005,7,0.000,6,0.000
721,Exeggcute,0.00004,4,0.000,3,0.000
722,Chimchar,0.00004,9,0.000,3,0.000
723,Tyrogue,0.00003,8,0.000,3,0.000
724,Gothorita,0.00003,2,0.000,1,0.000
725,Scatterbug,0.00003,2,0.000,2,0.000
726,Skiddo,0.00003,27,0.001,16,0.001
727,Rellor,0.00003,3,0.000,3,0.000
728,Makuhita,0.00003,4,0.000,2,0.000
729,Pawmo,0.00003,1,0.000,1,0.000
730,Golett,0.00003,2,0.000,1,0.000
731,Rockruff,0.00003,1,0.000,1,0.000
732,Growlithe-Hisui,0.00003,4,0.000,4,0.000
733,Clauncher,0.00003,2,0.000,1,0.000
734,Snubbull,0.00003,4,0.000,4,0.000
735,Deerling,0.00002,18,0.001,15,0.001
736,Varoom,0.00001,1,0.000,1,0.000
737,Timburr,0.00001,4,0.000,4,0.000
738,Dolliv,0.00001,16,0.001,15,0.001
739,Seel,0.00001,5,0.000,3,0.000
740,Pikipek,0.00001,17,0.001,12,0.001
741,Frigibax,0.00001,3,0.000,1,0.000
742,Finneon,0.00001,2,0.000,2,0.000
743,Arrokuda,0.00000,1,0.000,1,0.000
744,Fennekin,0.00000,4,0.000,4,0.000
745,Meditite,0.00000,32,0.002,17,0.001
746,Foongus,0.00000,37,0.002,31,0.002
747,Silicobra,0.00000,11,0.001,11,0.001
748,Cetoddle,0.00000,3,0.000,3,0.000
749,Houndour,0.00000,3,0.000,2,0.000
