Rank,Pokemon,USG%,Raw,Raw%,Real,Real%
521,Mudbray,0.00101,37,0.002,30,0.002
522,Dewott,0.00100,70,0.005,59,0.005
523,Bulbasaur,0.00100,92,0.006,79,0.006
524,Stantler,0.00098,110,0.007,103,0.008
525,Torchic,0.00097,45,0.003,36,0.003
526,Charmeleon,0.00097,36,0.002,31,0.003
527,Espurr,0.00096,86,0.006,64,0.005
528,Slowpoke,0.00096,30,0.002,27,0.002
529,Ducklett,0.00094,26,0.002,22,0.002
530,Exeggcute,0.00093,21,0.001,19,0.002
531,Azurill,0.00091,75,0.005,61,0.005
532,Snivy,0.00087,114,0.007,99,0.008
533,Diglett,0.00087,49,0.003,40,0.003
534,Poliwhirl,0.00085,22,0.001,14,0.001
535,Staravia,0.00083,34,0.002,21,0.002
536,Charmander,0.00082,44,0.003,40,0.003
537,Oinkologne-F,0.00081,82,0.005,66,0.005
538,Combusken,0.00080,46,0.003,38,0.003
539,Wingull,0.00080,19,0.001,17,0.001
540,Drakloak,0.00080,31,0.002,24,0.002
541,Lechonk,0.00079,51,0.003,39,0.003
542,Krokorok,0.00076,27,0.002,20,0.002
543,Sliggoo-Hisui,0.00076,35,0.002,28,0.002
544,Happiny,0.00076,50,0.003,31,0.003
545,Marshtomp,0.00075,32,0.002,27,0.002
546,Bagon,0.00075,17,0.001,12,0.001
547,Spinarak,0.00074,42,0.003,36,0.003
548,Toedscool,0.00074,11,0.001,9,0.001
549,Snubbull,0.00073,26,0.002,20,0.002
550,Sentret,0.00073,58,0.004,44,0.004
551,Pupitar,0.00073,38,0.002,28,0.002
552,Grimer-Alola,0.00072,18,0.001,17,0.001
553,Pawniard,0.00072,20,0.001,14,0.001
554,Sprigatito,0.00071,34,0.002,24,0.002
555,Tinkatuff,0.00071,31,0.002,27,0.002
556,Salandit,0.00071,21,0.001,15,0.001
557,Chimchar,0.00070,42,0.003,31,0.003
558,Oshawott,0.00070,45,0.003,32,0.003
559,Venonat,0.00070,39,0.003,33,0.003
560,Mareanie,0.00069,26,0.002,24,0.002
561,Graveler,0.00068,62,0.004,52,0.004
562,Meowth,0.00068,95,0.006,73,0.006
563,Gabite,0.00067,43,0.003,38,0.003
564,Inkay,0.00066,48,0.003,38,0.003
565,Voltorb-Hisui,0.00066,41,0.003,30,0.002
566,Hippopotas,0.00064,30,0.002,20,0.002
567,Metang,0.00063,32,0.002,24,0.002
568,Barboach,0.00063,34,0.002,21,0.002
569,Shelgon,0.00063,43,0.003,33,0.003
570,Steenee,0.00062,16,0.001,12,0.001
571,Fletchling,0.00061,94,0.006,79,0.006
572,Weepinbell,0.00061,60,0.004,44,0.004
573,Seedot,0.00059,30,0.002,21,0.002
574,Turtwig,0.00058,19,0.001,15,0.001
575,Golett,0.00058,27,0.002,20,0.002
576,Sunkern,0.00057,40,0.003,26,0.002
577,Sandshrew,0.00057,9,0.001,7,0.001
578,Voltorb,0.00055,28,0.002,24,0.002
579,Tynamo,0.00055,23,0.001,21,0.002
580,Croconaw,0.00054,92,0.006,71,0.006
581,Ralts,0.00054,99,0.006,70,0.006
582,Mienfoo,0.00053,15,0.001,14,0.001
583,Bayleef,0.00053,95,0.006,76,0.006
584,Hoothoot,0.00052,22,0.001,20,0.002
585,Cetoddle,0.00052,19,0.001,7,0.001
586,Sinistea,0.00051,21,0.001,16,0.001
587,Lombre,0.00051,22,0.001,17,0.001
588,Doduo,0.00050,27,0.002,17,0.001
589,Carkol,0.00050,123,0.008,83,0.007
590,Cutiefly,0.00050,35,0.002,35,0.003
591,Spoink,0.00049,22,0.001,17,0.001
592,Bonsly,0.00049,34,0.002,26,0.002
593,Meditite,0.00049,16,0.001,9,0.001
594,Corvisquire,0.00049,18,0.001,16,0.001
595,Braixen,0.00048,22,0.001,14,0.001
596,Totodile,0.00047,86,0.006,68,0.006
597,Quaxwell,0.00047,21,0.001,17,0.001
598,Morgrem,0.00047,81,0.005,64,0.005
599,Quilava,0.00045,29,0.002,25,0.002
600,Phanpy,0.00045,16,0.001,11,0.001
601,Impidimp,0.00045,21,0.001,19,0.002
602,Oddish,0.00044,29,0.002,24,0.002
603,Corphish,0.00044,49,0.003,23,0.002
604,Bellsprout,0.00043,14,0.001,10,0.001
605,Bramblin,0.00043,15,0.001,15,0.001
606,Grookey,0.00043,35,0.002,24,0.002
607,Poltchageist,0.00042,17,0.001,15,0.001
608,Geodude,0.00042,34,0.002,29,0.002
609,Rockruff-Dusk,0.00041,16,0.001,16,0.001
610,Bergmite,0.00041,24,0.002,17,0.001
611,Vullaby,0.00040,30,0.002,24,0.002
612,Teddiursa,0.00040,11,0.001,8,0.001
613,Slakoth,0.00040,20,0.001,16,0.001
614,Gothorita,0.00040,12,0.001,12,0.001
615,Zweilous,0.00038,21,0.001,14,0.001
616,Applin,0.00038,58,0.004,53,0.004
617,Cubchoo,0.00038,14,0.001,12,0.001
618,Shellos,0.00038,6,0.000,5,0.000
619,Stunky,0.00038,18,0.001,15,0.001
620,Duskull,0.00038,12,0.001,12,0.001
621,Drilbur,0.00037,11,0.001,7,0.001
622,Shroomish,0.00037,15,0.001,14,0.001
623,Luxio,0.00037,56,0.004,47,0.004
624,Nuzleaf,0.00037,18,0.001,16,0.001
625,Drizzile,0.00036,16,0.001,14,0.001
626,Monferno,0.00036,13,0.001,12,0.001
627,Capsakid,0.00036,16,0.001,14,0.001
628,Shieldon,0.00035,31,0.002,26,0.002
629,Poliwag,0.00035,14,0.001,10,0.001
630,Deino,0.00034,7,0.000,5,0.000
631,Cacnea,0.00034,18,0.001,15,0.001
632,Shroodle,0.00034,27,0.002,21,0.002
633,Vulpix,0.00034,39,0.003,37,0.003
634,Grotle,0.00033,27,0.002,14,0.001
635,Shinx,0.00033,11,0.001,9,0.001
636,Minccino,0.00032,18,0.001,15,0.001
637,Greavard,0.00032,25,0.002,22,0.002
638,Diglett-Alola,0.00031,16,0.001,16,0.001
639,Sandile,0.00030,10,0.001,8,0.001
640,Aipom,0.00030,22,0.001,14,0.001
641,Cosmog,0.00030,17,0.001,13,0.001
642,Gimmighoul,0.00030,20,0.001,17,0.001
643,Mankey,0.00030,25,0.002,24,0.002
644,Chikorita,0.00029,44,0.003,38,0.003
645,Grimer,0.00029,29,0.002,25,0.002
646,Rhyhorn,0.00028,29,0.002,28,0.002
647,Kirlia,0.00028,11,0.001,8,0.001
648,Froakie,0.00028,20,0.001,10,0.001
649,Lampent,0.00028,23,0.001,17,0.001
650,Gulpin,0.00028,16,0.001,15,0.001
651,Nacli,0.00028,21,0.001,20,0.002
652,Toxel,0.00027,8,0.001,5,0.000
653,Noibat,0.00027,7,0.000,6,0.000
654,Drowzee,0.00027,9,0.001,5,0.000
655,Cranidos,0.00026,10,0.001,8,0.001
656,Charcadet,0.00026,27,0.002,26,0.002
657,Shuppet,0.00025,9,0.001,8,0.001
658,Rolycoly,0.00025,14,0.001,14,0.001
659,Makuhita,0.00024,31,0.002,30,0.002
660,Goomy,0.00024,16,0.001,13,0.001
661,Growlithe,0.00024,5,0.000,4,0.000
662,Combee,0.00023,11,0.001,5,0.000
663,Litleo,0.00022,6,0.000,4,0.000
664,Poochyena,0.00022,13,0.001,10,0.001
665,Marill,0.00022,10,0.001,7,0.001
666,Maschiff,0.00021,16,0.001,14,0.001
667,Chinchou,0.00021,10,0.001,10,0.001
668,Spewpa,0.00021,11,0.001,9,0.001
669,Piplup,0.00021,14,0.001,14,0.001
670,Litten,0.00021,33,0.002,28,0.002
671,Crabrawler,0.00021,17,0.001,15,0.001
672,Meowth-Alola,0.00020,18,0.001,14,0.001
673,Arrokuda,0.00020,11,0.001,9,0.001
674,Finizen,0.00020,11,0.001,9,0.001
675,Swablu,0.00019,8,0.001,7,0.001
676,Sandygast,0.00019,15,0.001,14,0.001
677,Yanma,0.00019,25,0.002,13,0.001
678,Sewaddle,0.00019,11,0.001,10,0.001
679,Flabebe,0.00019,17,0.001,12,0.001
680,Porygon,0.00018,145,0.009,139,0.011
681,Slugma,0.00018,10,0.001,9,0.001
682,Fuecoco,0.00018,19,0.001,16,0.001
683,Dewpider,0.00018,19,0.001,17,0.001
684,Skwovet,0.00017,10,0.001,7,0.001
685,Dreepy,0.00017,17,0.001,11,0.001
686,Prinplup,0.00016,7,0.000,5,0.000
687,Fraxure,0.00016,9,0.001,6,0.000
688,Petilil,0.00016,6,0.000,6,0.000
689,Mareep,0.00016,6,0.000,5,0.000
690,Snorunt,0.00016,7,0.000,5,0.000
691,Hoppip,0.00016,9,0.001,7,0.001
692,Quilladin,0.00016,8,0.001,5,0.000
693,Jangmo-o,0.00015,12,0.001,10,0.001
694,Bounsweet,0.00015,8,0.001,7,0.001
695,Tepig,0.00015,7,0.000,4,0.000
696,Fidough,0.00014,8,0.001,6,0.000
697,Fomantis,0.00014,8,0.001,7,0.001
698,Horsea,0.00014,14,0.001,11,0.001
699,Brionne,0.00014,16,0.001,16,0.001
700,Gible,0.00014,19,0.001,18,0.001
701,Scorbunny,0.00014,11,0.001,2,0.000
702,Tyrogue,0.00014,16,0.001,13,0.001
703,Gothita,0.00013,4,0.000,4,0.000
704,Quaxly,0.00013,10,0.001,9,0.001
705,Sobble,0.00013,5,0.000,4,0.000
706,Meowth-Galar,0.00013,36,0.002,32,0.003
707,Dratini,0.00013,14,0.001,12,0.001
708,Skiddo,0.00013,5,0.000,3,0.000
709,Rellor,0.00013,5,0.000,2,0.000
710,Feebas,0.00013,4,0.000,4,0.000
711,Yungoos,0.00012,4,0.000,4,0.000
712,Smoliv,0.00012,10,0.001,8,0.001
713,Deerling,0.00012,9,0.001,7,0.001
714,Vibrava,0.00012,13,0.001,8,0.001
715,Skrelp,0.00012,3,0.000,3,0.000
716,Axew,0.00011,3,0.000,2,0.000
717,Popplio,0.00011,3,0.000,3,0.000
718,Pawmo,0.00011,8,0.001,7,0.001
719,Milcery,0.00011,2,0.000,2,0.000
720,Geodude-Alola,0.00010,33,0.002,32,0.003
721,Rockruff,0.00010,8,0.001,4,0.000
722,Wiglett,0.00010,10,0.001,9,0.001
723,Growlithe-Hisui,0.00010,5,0.000,3,0.000
724,Kricketot,0.00010,11,0.001,10,0.001
725,Lotad,0.00009,5,0.000,5,0.000
726,Pignite,0.00009,8,0.001,5,0.000
727,Sliggoo,0.00009,9,0.001,5,0.000
728,Foongus,0.00009,17,0.001,15,0.001
729,Frigibax,0.00009,11,0.001,10,0.001
730,Scatterbug,0.00009,6,0.000,5,0.000
731,Chespin,0.00008,4,0.000,4,0.000
732,Trumbeak,0.00008,9,0.001,7,0.001
733,Magby,0.00008,20,0.001,18,0.001
734,Dolliv,0.00008,10,0.001,8,0.001
735,Blitzle,0.00008,21,0.001,8,0.001
736,Tinkatink,0.00008,8,0.001,8,0.001
737,Chewtle,0.00007,20,0.001,14,0.001
738,Pikipek,0.00007,3,0.000,1,0.000
739,Finneon,0.00006,12,0.001,9,0.001
740,Igglybuff,0.00006,2,0.000,2,0.000
741,Magnemite,0.00006,16,0.001,12,0.001
742,Snover,0.00005,10,0.001,8,0.001
743,Fennekin,0.00005,4,0.000,4,0.000
744,Bronzor,0.00005,9,0.001,9,0.001
745,Elekid,0.00005,26,0.002,19,0.002
746,Cufant,0.00004,2,0.000,1,0.000
747,Tadbulb,0.00004,1,0.000,1,0.000
748,Rufflet,0.00004,4,0.000,2,0.000
749,Rookidee,0.00004,1,0.000,0,0.000
750,Clauncher,0.00004,1,0.000,1,0.000
751,Slowpoke-Galar,0.00004,5,0.000,5,0.000
752,Nymble,0.00003,5,0.000,5,0.000
753,Beldum,0.00002,8,0.001,5,0.000
754,Timburr,0.00002,6,0.000,3,0.000
755,Silicobra,0.00002,4,0.000,3,0.000
756,Phantump,0.00001,11,0.001,9,0.001
757,Skiploom,0.00000,4,0.000,3,0.000
758,Seel,0.00000,6,0.000,2,0.000
759,Varoom,0.00000,5,0.000,4,0.000
