Rank,Pokemon,USG%,Raw,Raw%,Real,Real%
518,Hatenna,0.00102,28,0.001,25,0.001
519,Graveler,0.00101,164,0.006,138,0.007
520,Fletchinder,0.00096,78,0.003,64,0.003
521,Cacnea,0.00095,119,0.005,91,0.004
522,Snom,0.00094,80,0.003,71,0.003
523,Koffing,0.00094,154,0.006,106,0.005
524,Minccino,0.00093,129,0.005,93,0.005
525,Turtwig,0.00093,97,0.004,69,0.003
526,Fennekin,0.00091,72,0.003,58,0.003
527,Meowth,0.00090,84,0.003,65,0.003
528,Quaxwell,0.00089,41,0.002,31,0.002
529,Sandshrew,0.00089,66,0.003,59,0.003
530,Growlithe,0.00089,97,0.004,70,0.003
531,Tandemaus,0.00088,67,0.003,57,0.003
532,Sliggoo-Hisui,0.00088,102,0.004,66,0.003
533,Shroomish,0.00087,80,0.003,63,0.003
534,Grookey,0.00086,105,0.004,67,0.003
535,Tentacool,0.00085,75,0.003,60,0.003
536,Carkol,0.00085,91,0.004,68,0.003
537,Ralts,0.00084,51,0.002,43,0.002
538,Charmander,0.00082,116,0.004,93,0.005
539,Aipom,0.00082,86,0.003,67,0.003
540,Salandit,0.00082,69,0.003,50,0.002
541,Quaxly,0.00082,38,0.001,32,0.002
542,Totodile,0.00082,237,0.009,155,0.008
543,Sandile,0.00081,61,0.002,42,0.002
544,Feebas,0.00078,57,0.002,49,0.002
545,Exeggcute,0.00078,21,0.001,19,0.001
546,Graveler-Alola,0.00077,247,0.010,164,0.008
547,Morgrem,0.00077,132,0.005,109,0.005
548,Piplup,0.00076,76,0.003,51,0.002
549,Gothorita,0.00076,39,0.002,28,0.001
550,Sunkern,0.00076,78,0.003,61,0.003
551,Mudbray,0.00075,24,0.001,24,0.001
552,Foongus,0.00074,59,0.002,39,0.002
553,Scraggy,0.00073,127,0.005,115,0.006
554,Seedot,0.00072,37,0.001,26,0.001
555,Metang,0.00071,66,0.003,57,0.003
556,Corphish,0.00069,150,0.006,123,0.006
557,Zweilous,0.00069,32,0.001,25,0.001
558,Toedscool,0.00067,69,0.003,59,0.003
559,Dratini,0.00066,53,0.002,41,0.002
560,Quilava,0.00066,67,0.003,55,0.003
561,Pignite,0.00066,119,0.005,85,0.004
562,Wooper-Paldea,0.00064,126,0.005,103,0.005
563,Bramblin,0.00063,27,0.001,17,0.001
564,Gulpin,0.00063,50,0.002,46,0.002
565,Espurr,0.00063,60,0.002,51,0.002
566,Sandygast,0.00062,48,0.002,41,0.002
567,Poochyena,0.00062,38,0.001,26,0.001
568,Tepig,0.00061,37,0.001,25,0.001
569,Houndour,0.00061,38,0.001,23,0.001
570,Rufflet,0.00059,23,0.001,16,0.001
571,Brionne,0.00059,18,0.001,17,0.001
572,Floette,0.00059,18,0.001,13,0.001
573,Meowth-Galar,0.00059,31,0.001,21,0.001
574,Hippopotas,0.00058,52,0.002,44,0.002
575,Drakloak,0.00057,73,0.003,55,0.003
576,Zorua,0.00057,32,0.001,14,0.001
577,Monferno,0.00057,22,0.001,18,0.001
578,Lampent,0.00057,51,0.002,41,0.002
579,Milcery,0.00056,32,0.001,26,0.001
580,Flabebe,0.00056,24,0.001,16,0.001
581,Oricorio-Pa'u,0.00055,118,0.005,88,0.004
582,Sentret,0.00055,54,0.002,34,0.002
583,Vullaby,0.00054,43,0.002,40,0.002
584,Floragato,0.00054,31,0.001,21,0.001
585,Azurill,0.00053,53,0.002,43,0.002
586,Lombre,0.00053,40,0.002,30,0.001
587,Fletchling,0.00053,27,0.001,22,0.001
588,Frigibax,0.00053,28,0.001,22,0.001
589,Fraxure,0.00053,73,0.003,53,0.003
590,Tinkatuff,0.00053,36,0.001,25,0.001
591,Croagunk,0.00052,55,0.002,37,0.002
592,Litten,0.00052,34,0.001,27,0.001
593,Weepinbell,0.00051,28,0.001,21,0.001
594,Toxel,0.00051,50,0.002,42,0.002
595,Larvitar,0.00051,77,0.003,57,0.003
596,Treecko,0.00051,80,0.003,57,0.003
597,Snivy,0.00050,40,0.002,30,0.001
598,Elekid,0.00050,68,0.003,54,0.003
599,Inkay,0.00049,45,0.002,34,0.002
600,Marshtomp,0.00049,66,0.003,56,0.003
601,Oddish,0.00049,36,0.001,30,0.001
602,Spoink,0.00049,55,0.002,50,0.002
603,Wingull,0.00048,32,0.001,28,0.001
604,Poltchageist,0.00048,21,0.001,13,0.001
605,Finizen,0.00047,36,0.001,25,0.001
606,Shieldon,0.00047,36,0.001,32,0.002
607,Gimmighoul,0.00046,38,0.001,32,0.002
608,Diglett-Alola,0.00046,35,0.001,31,0.002
609,Seel,0.00046,38,0.001,35,0.002
610,Cleffa,0.00046,34,0.001,28,0.001
611,Grovyle,0.00046,42,0.002,32,0.002
612,Snorunt,0.00046,37,0.001,30,0.001
613,Cranidos,0.00046,47,0.002,28,0.001
614,Greavard,0.00046,28,0.001,13,0.001
615,Phanpy,0.00045,45,0.002,23,0.001
616,Spinarak,0.00045,46,0.002,43,0.002
617,Rockruff,0.00045,23,0.001,13,0.001
618,Fidough,0.00045,39,0.002,21,0.001
619,Chespin,0.00045,41,0.002,38,0.002
620,Sprigatito,0.00044,34,0.001,25,0.001
621,Mareep,0.00044,25,0.001,22,0.001
622,Impidimp,0.00043,53,0.002,40,0.002
623,Torchic,0.00043,56,0.002,45,0.002
624,Dewpider,0.00043,95,0.004,87,0.004
625,Slowpoke,0.00041,26,0.001,23,0.001
626,Froakie,0.00041,31,0.001,29,0.001
627,Magby,0.00041,56,0.002,39,0.002
628,Corvisquire,0.00040,30,0.001,19,0.001
629,Wiglett,0.00040,31,0.001,27,0.001
630,Rolycoly,0.00040,26,0.001,22,0.001
631,Prinplup,0.00040,18,0.001,15,0.001
632,Hakamo-o,0.00039,40,0.002,34,0.002
633,Shellos,0.00039,24,0.001,19,0.001
634,Growlithe-Hisui,0.00039,14,0.001,10,0.000
635,Staravia,0.00039,45,0.002,32,0.002
636,Chikorita,0.00039,46,0.002,40,0.002
637,Tarountula,0.00039,39,0.002,39,0.002
638,Stunky,0.00039,44,0.002,36,0.002
639,Drowzee,0.00039,34,0.001,30,0.001
640,Pawniard,0.00038,38,0.001,29,0.001
641,Vulpix-Alola,0.00038,26,0.001,22,0.001
642,Quilladin,0.00038,39,0.002,27,0.001
643,Voltorb-Hisui,0.00037,23,0.001,19,0.001
644,Popplio,0.00037,34,0.001,27,0.001
645,Bronzor,0.00036,91,0.004,87,0.004
646,Sobble,0.00036,29,0.001,27,0.001
647,Seadra,0.00035,83,0.003,58,0.003
648,Dartrix,0.00035,51,0.002,44,0.002
649,Happiny,0.00035,30,0.001,25,0.001
650,Charmeleon,0.00034,42,0.002,35,0.002
651,Krokorok,0.00034,29,0.001,23,0.001
652,Blitzle,0.00034,26,0.001,18,0.001
653,Sliggoo,0.00034,67,0.003,52,0.003
654,Wattrel,0.00033,30,0.001,25,0.001
655,Snubbull,0.00033,19,0.001,16,0.001
656,Charcadet,0.00032,20,0.001,20,0.001
657,Mienfoo,0.00032,32,0.001,28,0.001
658,Swablu,0.00032,10,0.000,9,0.000
659,Mankey,0.00032,43,0.002,30,0.001
660,Cufant,0.00031,249,0.010,231,0.011
661,Snover,0.00031,45,0.002,38,0.002
662,Cubchoo,0.00030,19,0.001,13,0.001
663,Teddiursa,0.00030,23,0.001,17,0.001
664,Fuecoco,0.00030,55,0.002,46,0.002
665,Makuhita,0.00030,26,0.001,19,0.001
666,Pikipek,0.00030,17,0.001,13,0.001
667,Varoom,0.00029,13,0.001,11,0.001
668,Smoliv,0.00029,117,0.005,98,0.005
669,Skwovet,0.00029,32,0.001,26,0.001
670,Magnemite,0.00029,68,0.003,49,0.002
671,Igglybuff,0.00028,23,0.001,17,0.001
672,Horsea,0.00028,31,0.001,24,0.001
673,Combee,0.00028,33,0.001,32,0.002
674,Duskull,0.00027,55,0.002,49,0.002
675,Geodude-Alola,0.00027,193,0.007,186,0.009
676,Chingling,0.00026,60,0.002,56,0.003
677,Axew,0.00026,13,0.001,12,0.001
678,Kirlia,0.00026,18,0.001,12,0.001
679,Applin,0.00025,22,0.001,17,0.001
680,Petilil,0.00025,15,0.001,14,0.001
681,Tynamo,0.00025,23,0.001,20,0.001
682,Phantump,0.00025,25,0.001,21,0.001
683,Skiddo,0.00024,19,0.001,14,0.001
684,Gible,0.00024,14,0.001,12,0.001
685,Nacli,0.00024,15,0.001,14,0.001
686,Crabrawler,0.00024,20,0.001,17,0.001
687,Deerling,0.00024,11,0.000,9,0.000
688,Cosmog,0.00024,43,0.002,30,0.001
689,Shinx,0.00023,9,0.000,8,0.000
690,Bellsprout,0.00023,34,0.001,30,0.001
691,Bagon,0.00023,19,0.001,12,0.001
692,Litleo,0.00022,26,0.001,24,0.001
693,Barboach,0.00022,10,0.000,8,0.000
694,Rookidee,0.00022,9,0.000,7,0.000
695,Dreepy,0.00022,43,0.002,32,0.002
696,Rhyhorn,0.00022,152,0.006,133,0.006
697,Yanma,0.00022,62,0.002,54,0.003
698,Scorbunny,0.00022,38,0.001,31,0.002
699,Kricketot,0.00021,15,0.001,13,0.001
700,Nuzleaf,0.00021,21,0.001,16,0.001
701,Arrokuda,0.00021,15,0.001,14,0.001
702,Nymble,0.00021,21,0.001,17,0.001
703,Yungoos,0.00021,14,0.001,12,0.001
704,Skiploom,0.00020,21,0.001,16,0.001
705,Scatterbug,0.00019,10,0.000,9,0.000
706,Drizzile,0.00019,18,0.001,6,0.000
707,Beldum,0.00019,10,0.000,8,0.000
708,Goomy,0.00018,24,0.001,15,0.001
709,Marill,0.00018,50,0.002,42,0.002
710,Slugma,0.00018,56,0.002,36,0.002
711,Grubbin,0.00017,25,0.001,22,0.001
712,Pawmi,0.00017,20,0.001,20,0.001
713,Bounsweet,0.00017,23,0.001,21,0.001
714,Tadbulb,0.00017,10,0.000,9,0.000
715,Dolliv,0.00016,6,0.000,6,0.000
716,Slowpoke-Galar,0.00016,11,0.000,8,0.000
717,Lotad,0.00016,18,0.001,15,0.001
718,Luxio,0.00016,29,0.001,15,0.001
719,Flaaffy,0.00016,28,0.001,18,0.001
720,Pawmo,0.00016,34,0.001,30,0.001
721,Grimer-Alola,0.00015,8,0.000,7,0.000
722,Pupitar,0.00015,14,0.001,11,0.001
723,Cetoddle,0.00015,10,0.000,8,0.000
724,Poliwhirl,0.00014,37,0.001,30,0.001
725,Larvesta,0.00014,19,0.001,15,0.001
726,Rockruff-Dusk,0.00014,9,0.000,9,0.000
727,Finneon,0.00014,12,0.000,11,0.001
728,Bergmite,0.00014,20,0.001,15,0.001
729,Chinchou,0.00014,63,0.002,51,0.002
730,Capsakid,0.00014,10,0.000,6,0.000
731,Poliwag,0.00013,25,0.001,24,0.001
732,Ekans,0.00013,22,0.001,16,0.001
733,Rellor,0.00013,16,0.001,13,0.001
734,Fomantis,0.00013,7,0.000,6,0.000
735,Grimer,0.00012,14,0.001,10,0.000
736,Tyrogue,0.00012,14,0.001,11,0.001
737,Deino,0.00012,14,0.001,10,0.000
738,Hoothoot,0.00012,9,0.000,8,0.000
739,Timburr,0.00012,12,0.000,11,0.001
740,Tinkatink,0.00012,12,0.000,10,0.000
741,Shellder,0.00010,19,0.001,15,0.001
742,Maschiff,0.00010,4,0.000,4,0.000
743,Skrelp,0.00010,11,0.000,11,0.001
744,Spewpa,0.00010,7,0.000,7,0.000
745,Noibat,0.00010,8,0.000,8,0.000
746,Golett,0.00010,15,0.001,13,0.001
747,Silicobra,0.00009,12,0.000,12,0.001
748,Slakoth,0.00009,3,0.000,2,0.000
749,Meowth-Alola,0.00008,21,0.001,17,0.001
750,Jangmo-o,0.00008,11,0.000,8,0.000
751,Shuppet,0.00007,12,0.000,11,0.001
752,Steenee,0.00006,6,0.000,6,0.000
753,Chewtle,0.00005,8,0.000,7,0.000
754,Clauncher,0.00005,2,0.000,2,0.000
755,Chimchar,0.00005,7,0.000,3,0.000
756,Vibrava,0.00004,2,0.000,2,0.000
757,Ducklett,0.00004,15,0.001,10,0.000
758,Gimmighoul-Roaming,0.00004,5,0.000,5,0.000
759,Meditite,0.00004,7,0.000,3,0.000
760,Sewaddle,0.00003,2,0.000,2,0.000
761,Gothita,0.00002,15,0.001,10,0.000
762,Hoppip,0.00001,5,0.000,4,0.000
